draw_index,memory_dies_per_stack,stacks_per_accelerator,accelerator_package_demand,demanded_stacks,good_stacks,platform_qualified_stacks,customer_allocated_stacks,hbm_package_equivalents,packages_supported,supplier.sk-hynix.customer_allocated_stacks,supplier.micron.customer_allocated_stacks,supplier.samsung.customer_allocated_stacks
149,8.0,8.0,436067.06869451643,3488536.5495561315,6201043.3904604195,5148420.841298653,2156396.319708116,269549.5399635145,269549.5399635145,1157060.337448571,651310.7653789313,348025.21688061336
150,8.0,8.0,382594.18520980317,3060753.4816784253,6353669.277747294,4829236.963679035,2045094.3642164376,255636.7955270547,255636.7955270547,905003.1763462883,684379.6168397542,455711.57103039505
151,8.0,8.0,412014.6887816457,3296117.5102531654,6256830.677329555,4817967.757718522,2327673.5795623795,290959.19744529744,290959.19744529744,1131054.930650231,985717.3213576424,210901.32755450622
152,8.0,8.0,407759.3895013762,3262075.1160110096,7301470.3454167005,5868272.864435785,2940240.841107982,367530.1051384978,367530.1051384978,1693425.4336949294,983142.395181991,263673.0122310618
153,8.0,8.0,462703.47244491574,3701627.779559326,6215890.874602916,4852577.831727125,2326446.410528833,290805.80131610413,290805.80131610413,1136259.4827818389,940683.9120098054,249503.01573718878
154,8.0,8.0,428968.95220045047,3431751.6176036038,7205924.2285028575,5400694.499468771,2431449.377724253,303931.17221553164,303931.17221553164,1160033.9688136806,1089772.7778182179,181642.6310923546
155,8.0,8.0,400353.3443095314,3202826.754476251,5633413.883282815,3843261.182169458,1633412.9715911278,204176.62144889098,204176.62144889098,879875.6236971067,562455.0479546512,191082.29993937
156,8.0,8.0,367787.16474173655,2942297.3179338924,6305611.802111864,4854432.782661878,2521170.052580638,315146.25657257973,315146.25657257973,1274403.337157288,1020762.3772586249,226004.338164725
157,8.0,8.0,359454.68001830974,2875637.440146478,5777390.283604324,4193774.2144524246,1913203.5079029521,239150.43848786902,239150.43848786902,1116582.2406194925,641370.9234318902,155250.34385156952
158,8.0,8.0,418228.90864858095,3345831.2691886476,6340371.759242708,5021794.801128054,2474532.6261054063,309316.5782631758,309316.5782631758,1398919.3543182905,947249.9235362214,128363.34825089453
159,8.0,8.0,390597.68875775987,3124781.510062079,6690573.179874214,5532003.482364134,2499989.9768952653,312498.74711190816,312498.74711190816,1290691.0957954826,810869.0712465575,398429.8098532251
160,8.0,8.0,316693.60465100384,2533548.8372080307,6950158.960999081,5213427.703642276,2215275.290756665,276909.41134458315,276909.41134458315,1108732.4768826375,824773.5585936317,281769.25528039597
161,8.0,8.0,437736.59853952436,3501892.788316195,7145684.008374642,5471618.381193066,2390500.491426678,298812.56142833474,298812.56142833474,1308469.9147626674,934429.9068587058,147600.66980530487
162,8.0,8.0,410604.6501892345,3284837.201513876,5793683.826785408,4212628.802187415,1918141.7369725555,239767.71712156944,239767.71712156944,824084.4466963232,872197.1729050792,221860.1173711531
163,8.0,8.0,405273.63578254625,3242189.08626037,7096749.25131132,5241195.642663178,2437796.104132347,304724.51301654335,304724.51301654335,1271729.4532507157,855691.594691152,310375.05619047885
164,8.0,8.0,326554.65976075263,2612437.278086021,6140805.55801806,4599743.094546443,2080968.5380191873,260121.0672523984,260121.0672523984,1256762.8250342736,578881.7939632891,245323.9190216246
165,8.0,8.0,392884.0598349855,3143072.478679884,6264096.113643038,4717386.966304132,2059786.7834310292,257473.34792887865,257473.34792887865,1108503.2683771742,821051.3631349823,130232.15191887273
166,8.0,8.0,337922.618930834,2703380.951446672,6560770.944415532,5132394.581931611,2162764.5702849445,270345.57128561806,270345.57128561806,1385998.239758469,611310.60264895,165455.7278775254
167,8.0,8.0,410432.4238575705,3283459.390860564,5911980.0992289,4255895.948813378,1823083.077488166,227885.38468602076,227885.38468602076,838949.4724764103,648786.0609967242,335347.54401503154
168,8.0,8.0,388976.62980166194,3111813.0384132955,5912028.293963406,4462966.14698403,1963654.435132442,245456.80439155526,245456.80439155526,1168625.0187521754,607284.4441834165,187744.97219685
169,8.0,8.0,458216.407789384,3665731.262315072,7037325.568893988,5795158.942058886,2724361.35313261,340545.1691415763,340545.1691415763,1354603.1684392958,1085063.075602569,284695.1090907454
170,8.0,8.0,409862.5694381932,3278900.555505546,6248636.61456302,4794374.626269861,2158346.885885183,269793.36073564785,269793.36073564785,974033.8639476997,918447.8685531187,265865.1533843644
171,8.0,8.0,358611.0449480434,2868888.3595843473,6162552.3329387065,4554107.270797698,2077200.253306771,259650.03166334637,259650.03166334637,1008955.7090377784,911432.0971087668,156812.44716022574
172,8.0,8.0,374173.5313091,2993388.2504728,8013690.096182706,6556851.175786147,3089020.867338467,386127.60841730837,374173.5313091,1897817.8064853807,935286.0895346173,255916.97131846898
173,8.0,8.0,336039.28130262205,2688314.2504209764,6820479.97193685,5278110.129249106,2298205.686472161,287275.71080902015,287275.71080902015,1196230.9029054034,849338.8775390377,252635.9060277199
174,8.0,8.0,401597.4658971495,3212779.727177196,7064024.657270208,5534159.087145565,2250957.0538305053,281369.63172881317,281369.63172881317,1249224.0185085917,848518.1388385247,153214.896483389
175,8.0,8.0,437859.39736574795,3502875.1789259836,6227105.623451916,4527807.942407359,2178525.6790710916,272315.70988388645,272315.70988388645,1032310.7049665174,1022120.569584769,124094.40451980529
176,8.0,8.0,447051.03610909387,3576408.288872751,7769023.245782256,5952219.572842522,2528502.263028502,316062.78287856275,316062.78287856275,1133210.0664779234,1103692.6967456688,291599.4998049097
177,8.0,8.0,456472.83039941284,3651782.6431953027,6262412.692806419,5002672.264612522,2230378.0141763827,278797.25177204784,278797.25177204784,1046047.2872344359,838375.3807696613,345955.3461722855
178,8.0,8.0,337122.45015610283,2696979.6012488226,6818388.237270911,5499954.152349018,2355902.1757653905,294487.7719706738,294487.7719706738,1079990.2947111672,842061.4354856727,433850.4455685505
179,8.0,8.0,455924.7023066388,3647397.6184531106,6124656.325695742,4363995.077154956,1935465.0251045008,241933.1281380626,241933.1281380626,899850.5943328431,868628.6674997893,166985.76327186843
180,8.0,8.0,359607.77560627955,2876862.2048502364,7176415.361431431,5552036.474753211,2625535.013976239,328191.8767470299,328191.8767470299,1196569.2013040348,1000287.0992679211,428678.71340428333
181,8.0,8.0,310271.34869023203,2482170.7895218562,8336562.525012866,6577638.806043619,2646694.2498252983,330836.7812281623,310271.34869023203,1310080.0300436986,1071349.1068933744,265265.11288822547
182,8.0,8.0,382730.00738541124,3061840.05908329,6736649.162326297,5214357.0773839485,2358498.2613293338,294812.2826661667,294812.2826661667,984166.2792913744,1260549.623761144,113782.35827681531
183,8.0,8.0,405504.09687665827,3244032.775013266,7600385.36674403,5814619.0218584305,2725905.545053604,340738.1931317005,340738.1931317005,1510407.8401811144,921575.1328676216,293922.5720048681
184,8.0,8.0,410430.60601430456,3283444.8481144365,6305544.358689437,4864168.050997043,2072613.9712527983,259076.7464065998,259076.7464065998,886480.1595346348,886276.5071217086,299857.3045964549
185,8.0,8.0,394582.02271632163,3156656.181730573,6564978.708678375,4764384.837512333,2247875.340828074,280984.41760350927,280984.41760350927,1219128.2659450257,741128.0225909604,287619.0522920879
186,8.0,8.0,487955.81467881805,3903646.5174305444,5667308.1236216845,4085575.2707846165,1933257.475101231,241657.18438765386,241657.18438765386,885138.1890221811,879574.408003974,168544.87807507583
187,8.0,8.0,389406.27157864487,3115250.172629159,6330286.904551477,4936853.442064257,2223866.1988762543,277983.2748595318,277983.2748595318,1164957.597482129,734770.9498569696,324137.65153715573
188,8.0,8.0,433776.8394036767,3470214.7152294135,6932291.339110896,5376960.042989667,2505809.945605981,313226.24320074765,313226.24320074765,1502456.5965269494,728551.0057779411,274802.3433010907
189,8.0,8.0,390979.6586143775,3127837.26891502,6687838.173736605,5178754.904944031,2282258.0134286317,285282.25167857896,285282.25167857896,1263952.5470542351,859421.2228719745,158884.24350242215
190,8.0,8.0,372120.24267870316,2976961.9414296253,6942882.263897385,5213740.551662919,2260426.168896866,282553.27111210825,282553.27111210825,1070182.17613904,993321.4650200928,196922.52773773344
191,8.0,8.0,399664.3525186504,3197314.8201492033,6641344.270770692,5217962.953382505,2370363.95212622,296295.4940157775,296295.4940157775,1277614.3987365123,834613.0522553265,258136.50113438108
192,8.0,8.0,393896.78984316974,3151174.318745358,6695321.873343633,5177104.337283255,2013507.1194051225,251688.3899256403,251688.3899256403,1026251.6561655158,617083.0426844152,370172.42055519146
193,8.0,8.0,338375.5724978898,2707004.5799831185,5973632.315384528,4484985.097770474,1934464.3428066217,241808.0428508277,241808.0428508277,1095322.4084516382,691219.5927628969,147922.34159208657
194,8.0,8.0,333810.84860185266,2670486.7888148213,6450063.239554846,5088442.695862129,2536795.7555384347,317099.46944230434,317099.46944230434,1345498.4678900791,864993.794571556,326303.49307679944
195,8.0,8.0,396851.69300565234,3174813.5440452187,6237120.836108798,5032335.578147213,2329415.945517486,291176.99318968575,291176.99318968575,1346920.345543713,719072.636970693,263422.96300307964
196,8.0,8.0,430367.7532669949,3442942.026135959,5900670.468543405,4743162.399098279,1958600.306850183,244825.03835627288,244825.03835627288,899914.633026241,891143.6919143739,167541.98190956822
197,8.0,8.0,388297.09507084836,3106376.760566787,6472934.919499323,4889475.800885602,2198768.1420590123,274846.01775737654,274846.01775737654,1068933.1911560504,930178.4359777468,199656.51492521525
198,8.0,8.0,430885.80441451404,3447086.4353161124,6604076.911780956,5146186.973845373,2330391.5570393293,291298.94462991616,291298.94462991616,1222062.2562848583,746602.0046091797,361727.29614529136
199,8.0,8.0,384171.2874460509,3073370.2995684072,6677718.229345649,5097558.481565523,2060700.8607900809,257587.6075987601,257587.6075987601,991433.6134004811,856548.8941619666,212718.35322763323
200,8.0,8.0,376953.5303983704,3015628.2431869633,6280634.24502528,4815932.019597548,2306635.387674959,288329.42345936986,288329.42345936986,1034011.895388714,994507.8264102193,278115.6658760256
201,8.0,8.0,432529.11182230583,3460232.8945784466,6082828.75547252,4776368.888159054,1983106.1773785485,247888.27217231857,247888.27217231857,831914.327643559,932848.6776228503,218343.1721121393
202,8.0,8.0,386984.24206519907,3095873.9365215925,6352665.766703509,4934893.740814845,2420546.750377277,302568.3437971596,302568.3437971596,1107914.2288046547,1113013.1193919978,199619.4021806245
203,8.0,8.0,363578.6282722733,2908629.0261781863,6715308.089798523,5287518.45890024,2073685.4476314401,259210.68095393002,259210.68095393002,969361.5234780498,831862.1152959735,272461.80885741697
204,8.0,8.0,420249.03345517494,3361992.2676413995,6353475.392178818,4768863.1802848205,1896357.7371475,237044.7171434375,237044.7171434375,1064190.0136522981,737665.8487961385,94501.87469906344
205,8.0,8.0,464717.6220654504,3717740.9765236033,6382465.710019884,4795068.57165708,2238061.8090224704,279757.7261278088,279757.7261278088,1244881.3923072324,868527.3602059673,124653.05650927074
206,8.0,8.0,392478.8566320933,3139830.8530567465,6619930.690625451,5103510.233483852,2291307.318941157,286413.4148676446,286413.4148676446,969255.2279903372,1061991.4878160702,260060.60313474934
207,8.0,8.0,355869.8158731404,2846958.5269851233,6675120.575642518,4999716.512811593,2243334.197075664,280416.774634458,280416.774634458,970351.0679641376,1056760.2586778603,216222.87043366602
208,8.0,8.0,401725.79493932467,3213806.3595145973,7035173.865795959,5787696.3630932085,2651242.263517564,331405.2829396955,331405.2829396955,1469255.5981903158,887356.4037077249,294630.2616195233
209,8.0,8.0,359127.0477303915,2873016.381843132,6636924.67434427,5007909.438837862,2126229.7833608664,265778.7229201083,265778.7229201083,1150353.0387544958,692249.0821791957,283627.6624271748
210,8.0,8.0,442435.9311702395,3539487.449361916,7219836.468333565,5572638.2142063305,2422685.8091671984,302835.7261458998,302835.7261458998,1278293.1133355491,865881.0053956648,278511.6904359843
211,8.0,8.0,422302.0307336709,3378416.2458693674,6436404.4493096275,5069010.427957894,2434696.3729169955,304337.04661462444,304337.04661462444,1360584.031335103,881102.6135853042,193009.72799658828
212,8.0,8.0,420923.45266800496,3367387.6213440397,6646312.971527355,4783954.248623546,2053289.9827162959,256661.24783953698,256661.24783953698,967325.1960459491,835507.2967868597,250457.48988348697
213,8.0,8.0,458187.34267937846,3665498.7414350277,6374266.928942449,5102072.835263296,2170383.2891725553,271297.9111465694,271297.9111465694,1159653.9557911598,796110.0869258037,214619.24645559207
214,8.0,8.0,401430.5876759774,3211444.701407819,6898918.343725521,5391373.822556453,2322266.8311601966,290283.3538950246,290283.3538950246,1064039.0207019832,1011460.5260240693,246767.28443414404
215,8.0,8.0,350557.88338870445,2804463.0671096356,6805786.520339882,5485465.906890768,2534687.680525701,316835.9600657126,316835.9600657126,1145361.4862220613,1145035.6471615115,244290.54714212837
216,8.0,8.0,340237.28006027965,2721898.240482237,6251371.014182391,4708642.531979447,2224194.0916335685,278024.26145419606,278024.26145419606,1268051.3805500318,764077.4979017106,192065.21318182623
217,8.0,8.0,379791.33094040654,3038330.6475232523,6380284.805551326,4870838.580653342,2046041.983923612,255755.2479904515,255755.2479904515,924860.879979935,897219.555867009,223961.5480766679
218,8.0,8.0,402672.79800087726,3221382.384007018,6452735.941767663,4647664.22836448,2093629.3322412688,261703.6665301586,261703.6665301586,958998.5503733684,865061.5421529878,269569.2397149126
219,8.0,8.0,331896.7923603994,2655174.338883195,7159517.393853173,5757783.794314338,2530496.0422209855,316312.0052776232,316312.0052776232,1220570.5931410592,1042133.2836692662,267792.1654106603
220,8.0,8.0,439032.7136285851,3512261.709028681,6708550.089427908,5094971.184448419,2130056.0833438793,266257.0104179849,266257.0104179849,862605.4982203089,927935.1129566997,339515.4721668705
221,8.0,8.0,408158.9070971488,3265271.2567771906,6579451.183070334,4917428.139976202,2100563.317751325,262570.41471891565,262570.41471891565,879578.8418804063,1054425.9037132713,166558.57215764787
222,8.0,8.0,342119.7587574093,2736958.0700592743,6616449.772589301,5211613.956459014,2223730.5886017126,277966.3235752141,277966.3235752141,1057973.4019269876,865654.9296466329,300102.2570280922
223,8.0,8.0,441439.58893360884,3531516.7114688708,6965016.377976589,5395061.425152106,2398349.1640992314,299793.6455124039,299793.6455124039,1307751.2308618634,853158.7035381163,237439.22969925153
224,8.0,8.0,405501.3224450615,3244010.579560492,5749786.914054414,4442159.27560234,2156512.9535802887,269564.1191975361,269564.1191975361,1052155.7788115006,908793.0358003863,195564.13896840182
225,8.0,8.0,400439.62149606156,3203516.9719684925,6105412.30536947,4769230.030176906,2201630.775981658,275203.84699770727,275203.84699770727,1007944.9566915396,961931.032016901,231754.78727321775
226,8.0,8.0,344018.95953076903,2752151.6762461523,5962451.201997336,4418940.855206235,2105172.211496895,263146.5264371119,263146.5264371119,1030706.9998083992,839993.9730765194,234471.23861197644
227,8.0,8.0,395065.2191616506,3160521.7532932046,6795775.441199871,5626906.06090777,2501940.7459478807,312742.5932434851,312742.5932434851,1454015.4042341954,810266.0876268743,237659.2540868111
